item_id:token,title:token,categories:token_seq,brand:token,sales_type:token,sales_rank:float,price:float
11635,Greatest Hits Col Ii,'Country',Brooks & Dunn,CDs & Vinyl,18334.0,
11636,Ultimate Alabama:  20 #1 Hits,'Country',Alabama,CDs & Vinyl,663.0,
11637,FWX,"'Rock', 'Progressive', 'Progressive Metal'",Fates Warning,CDs & Vinyl,139189.0,
11638,Terrifyer,"'Alternative Rock', 'Hardcore'",Pig Destroyer,CDs & Vinyl,152028.0,
11642,Downside Up,"'Alternative Rock', 'Goth'",Siouxsie & The Banshees,CDs & Vinyl,298697.0,
11645,Silver &amp; Gold,'Christmas',Vanessa Williams,CDs & Vinyl,232236.0,
11646,The Lost Christmas Eve,'Christmas',Trans-Siberian Orchestra,CDs & Vinyl,1859.0,
11648,Welcome To Diverse City,'Christian',tobyMac,CDs & Vinyl,84999.0,
11651,Gold Medal U.S. Version 83758,"'Alternative Rock', 'Punk'",Donnas,CDs & Vinyl,78823.0,
11652,Real Talk,'East Coast',Fabolous,CDs & Vinyl,151562.0,
11654,Futures,"'Alternative Rock', 'Emo'",Jimmy Eat World,CDs & Vinyl,234644.0,
11657,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Shawnna,CDs & Vinyl,430595.0,
11656,Outrun The Sky,,Lalah Hathaway,CDs & Vinyl,69232.0,
11660,Harmonium,"'Pop', 'Adult Alternative'",Vanessa Carlton,CDs & Vinyl,106805.0,
11662,Crimes,"'Alternative Rock', 'Emo'",Blood Brothers,CDs & Vinyl,189215.0,
11664,Blue Skies,"'Pop', 'Adult Contemporary'",Diana DeGarmo,CDs & Vinyl,166598.0,
11666,Tearing Down Your Blue Skies,"'Metal', 'Alternative Metal'",Diecast,CDs & Vinyl,45192.0,
11667,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Mos Def,CDs & Vinyl,48710.0,
11669,The Dead and Dreaming,"'Metal', 'Alternative Metal'",Dry Kill Logic,CDs & Vinyl,81289.0,
11670,Crooked Rain Crooked Rain: L.A.'s Desert Origins,"'Alternative Rock', 'Indie Rock'",Pavement,CDs & Vinyl,148350.0,
11672,Lifeblood,"'Alternative Rock', 'British Alternative', 'Britpop'",Manic Street Preachers,CDs & Vinyl,17644.0,
11674,Tage Mahal,"'Metal', 'Pop Metal'",Jon Oliva,CDs & Vinyl,65247.0,
11680,Still Reigning,'Metal',Slayer,Movies & TV,55414.0,
11679,Futures,"'Alternative Rock', 'Emo'",Jimmy Eat World,CDs & Vinyl,38809.0,
11685,Peachtree Road,'Classic Rock',Elton John,CDs & Vinyl,21777.0,
11687,Greatest Hits,'Pop Rap',Juvenile,CDs & Vinyl,283722.0,
11691,Chuck,"'Alternative Rock', 'Punk'",Sum 41,CDs & Vinyl,84654.0,
11690,War Party,'Comedic Music',Gwar,CDs & Vinyl,189951.0,
11693,Sarah Brightman - Live from Las Vegas,"'World Music', 'Europe', 'British Isles', 'Britain'",Sarah Brightman,Movies & TV,22577.0,
11695,Rejoyce: The Christmas Album,'Christmas',Jessica Simpson,CDs & Vinyl,10791.0,
11697,Merry Christmas With Love,'Christmas',Clay Aiken,CDs & Vinyl,41186.0,
11699,It Always Will Be,"'Country', 'Americana'",Willie Nelson,CDs & Vinyl,101230.0,
11703,Toby Keith: Greatest Hits 2,'Country',Toby Keith,CDs & Vinyl,21797.0,
11705,Reign Of Light,"'Alternative Rock', 'Goth'",Samael,CDs & Vinyl,1797830.0,
11710,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,TRU,CDs & Vinyl,486606.0,
11712,Ditty Bops,"'Alternative Rock', 'Indie Rock'",The Ditty Bops,CDs & Vinyl,260113.0,
11716,Twice The Speed Of Life,'Country',Sugarland,CDs & Vinyl,11480.0,
11715,All The Best,"'Pop', 'Adult Contemporary'",Tina Turner,CDs & Vinyl,4276.0,
11722,Genesis the Platinum Collection,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,35194.0,
11723,Team Sleep,"'Alternative Rock', 'Indie Rock'",Team Sleep,CDs & Vinyl,109216.0,
11721,Beyond the Sea,"'Pop', 'Oldies', 'Traditional Pop'",Kevin Spacey,CDs & Vinyl,39307.0,
11728,Urban Legend,,T.I.,CDs & Vinyl,107936.0,
11727,Mmhmm,"'Alternative Rock', 'Punk'",Relient K,CDs & Vinyl,69210.0,
11725,Acoustic,'Classic Rock',John Lennon,CDs & Vinyl,26464.0,
11729,End of the Century - The Story of the Ramones,"'Alternative Rock', 'American Punk'",Rick Rubin,Movies & TV,58395.0,
11730,Destiny Fulfilled,"'Pop', 'Teen Pop'",Destiny's Child,CDs & Vinyl,150496.0,
11731,Lonely Runs Both Ways,"'Country', 'Bluegrass'",Alison Krauss and Union Station,CDs & Vinyl,57342.0,
11732,Santana Legacy Edition,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Santana,CDs & Vinyl,10361.0,
11739,Alexander,"'Soundtracks', 'Movie Scores'",Vangelis,CDs & Vinyl,125414.0,
11740,Awake: The Best Of Live,"'Alternative Rock', 'American Alternative'",Live,CDs & Vinyl,33792.0,
11741,The Futurist,"'Alternative Rock', 'Indie Rock'",Robert Downey Jr.,CDs & Vinyl,43023.0,
11735,Love. Angel. Music. Baby.,"'Pop', 'Adult Alternative'",Gwen Stefani,CDs & Vinyl,9386.0,
11737,David Bowie - A Reality Tour,"'Rock', 'Progressive', 'Progressive Rock'",,Movies & TV,10996.0,
11743,Day Of Fire,"'Alternative Rock', 'American Alternative'",Day of Fire,CDs & Vinyl,122628.0,
11744,At Last...The Duets Album,"'Jazz', 'Smooth Jazz'",Kenny G,CDs & Vinyl,187875.0,
11748,Afterglow Live,"'World Music', 'North America'",Sarah McLachlan,CDs & Vinyl,105350.0,
11747,Do I Speak for the World?,'Quiet Storm',Gerald Levert,CDs & Vinyl,306099.0,
11751,Aimee Mann - Live at St. Ann's Warehouse Bonus,"'Pop', 'Adult Alternative'",,Movies & TV,136435.0,
11754,Honky Chateau,"'World Music', 'Europe', 'British Isles', 'Britain'",Elton John,CDs & Vinyl,146222.0,
11752,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Ja Rule,CDs & Vinyl,48341.0,
11758,The Phantom of the Opera 2004 Movie Soundtrack,'Musicals',Andrew Lloyd Webber,CDs & Vinyl,35496.0,
11755,Rearviewmirror: Greatest Hits 1991-2003,"'Pop', 'Adult Alternative'",Pearl Jam,CDs & Vinyl,98973.0,
11759,Concrete Rose,,Ashanti,CDs & Vinyl,91959.0,
11762,Free Yourself,"'Pop', 'Adult Contemporary'",Fantasia,CDs & Vinyl,20736.0,
11763,Greatest Hits,"'Alternative Rock', 'American Alternative'",Creed,CDs & Vinyl,36071.0,
11764,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',R. Kelly,CDs & Vinyl,146386.0,
11772,With The Lights Out,"'Pop', 'Adult Alternative'",Nirvana,CDs & Vinyl,19563.0,
11771,The Capitol Albums Vol. 1,"'Classic Rock', 'British Invasion'",The Beatles,CDs & Vinyl,33212.0,
11774,One,"'Rock', 'Progressive', 'Progressive Metal'",Neal Morse,CDs & Vinyl,186964.0,
11776,Primus - Hallucino-Genetics - Live 2004,"'Metal', 'Alternative Metal'",Primus,Movies & TV,63216.0,
11781,My Christmas EP,'Christmas',George Huff,CDs & Vinyl,676012.0,
11782,Live From New Jersey,'Alternative Rock',Pete Yorn,CDs & Vinyl,339366.0,
11783,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Snoop Dogg,CDs & Vinyl,49413.0,
11785,Evanescence - Anywhere But Home,"'Alternative Rock', 'American Alternative'",Evanescence,Movies & TV,125580.0,
11788,LIVE ALL OVER THE PLACE,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,171429.0,
11790,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Geto Boys,CDs & Vinyl,177192.0,
11789,Live At The Isle Of Wight 1970,"'World Music', 'Europe', 'British Isles', 'Britain'",Jethro Tull,CDs & Vinyl,57002.0,
11791,Diana Krall - Live at the Montreal Jazz Festival,"'Pop', 'Oldies', 'Traditional Pop'",Diana Krall,Movies & TV,17238.0,
11796,A Perfect Circle: aMOTION,"'Alternative Rock', 'American Alternative'",*,Movies & TV,47084.0,
11793,"Everything is Alive, Everything is Breathing, Nothing is Dead &amp; Nothing is Bleeding","'Alternative Rock', 'Goth'",The Chariot,CDs & Vinyl,232432.0,
11800,The Woman in White 2004 Original London Cast,'Musicals',Andrew Lloyd Webber,CDs & Vinyl,199298.0,
11802,Greatest Hits,,Bone Thugs-n-Harmony,CDs & Vinyl,12820.0,
11804,Miles Electric - A Different Kind of Blue,"'Jazz', 'Jazz Fusion'",Gary Bartz,Movies & TV,55148.0,
11806,Culture Club: Greatest Hits,"'Alternative Rock', 'New Wave'",,Movies & TV,132699.0,
11808,Mistaken Identity,"'Pop', 'Adult Alternative'",Delta Goodrem,CDs & Vinyl,289620.0,
11809,Gary Moore &amp; The Midnight Blues - Live at Montreux 1990,"'World Music', 'Europe', 'British Isles', 'Britain'",Gary Moore,Movies & TV,100946.0,
11810,The Best of Mandy Moore,"'Pop', 'Adult Contemporary'",Mandy Moore,CDs & Vinyl,13983.0,
11812,The History Of Iron Maiden: The Early Days - Part 1,"'World Music', 'Europe', 'British Isles', 'Britain'",,Movies & TV,97452.0,
11818,Grant Street,"'Blues', 'Regional Blues', 'New Orleans Blues'",Sonny Landreth,CDs & Vinyl,195852.0,
11834,Tourist,"'Alternative Rock', 'Indie Rock'",Athlete,CDs & Vinyl,883044.0,
11836,Dimanche a Bamako,"'World Music', 'Africa', 'Mali'",Amadou & Mariam,CDs & Vinyl,1570002.0,
11839,Fuerza Del Destino,"'Latin Music', 'Latin Pop'",Fey,CDs & Vinyl,409670.0,
11838,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Pop Rap',Mannie Fresh,CDs & Vinyl,315985.0,
11841,Warszawa,"'Rock', 'Progressive', 'Progressive Rock'",Porcupine Tree,CDs & Vinyl,228380.0,
11844,World Through My Eyes,"'Rock', 'Progressive', 'Progressive Rock'",RPWL,CDs & Vinyl,414265.0,
11845,2005 Grammy Nominees,'Country',2005 Grammy Nominees,CDs & Vinyl,59083.0,
11848,Aerosmith - Gold,'Classic Rock',Aerosmith,CDs & Vinyl,26338.0,
11853,Gold,'Disco',Donna Summer,CDs & Vinyl,46943.0,
11856,Room Noises,"'Alternative Rock', 'Indie Rock'",Eisley,CDs & Vinyl,166220.0,
11855,Seemless,"'Alternative Rock', 'American Alternative'",Seemless,CDs & Vinyl,349059.0,
11858,Devil's Playground,"'Rock', 'Hard Rock'",Billy Idol,CDs & Vinyl,933536.0,
11859,The Cosmic Game,,Thievery Corporation,CDs & Vinyl,36077.0,
11860,Broadsword And The Beast,"'Rock', 'Progressive', 'Progressive Rock'",Jethro Tull,CDs & Vinyl,39079.0,
11864,Side One,"'Rock', 'Progressive', 'Progressive Rock'",Adrian Belew,CDs & Vinyl,123244.0,
11862,Woman King,"'Alternative Rock', 'Indie Rock'",Iron & Wine,CDs & Vinyl,130632.0,
11866,Nashville,"'Alternative Rock', 'Indie Rock'",Josh Rouse,CDs & Vinyl,268957.0,
11870,Andrew Bird &amp; The Mysterious Production of Eggs,"'Alternative Rock', 'Indie Rock'",Andrew Bird,CDs & Vinyl,78856.0,
11874,There's More Where That Came From,'Country',Lee Ann Womack,CDs & Vinyl,12200.0,
11878,A Tribute To Jack Johnson,"'Jazz', 'Jazz Fusion'",Miles Davis,CDs & Vinyl,150107.0,
11879,"Rocked, Wired &amp; Bluesed: The Greatest Hits","'Classic Rock', 'Arena Rock'",Cinderella,CDs & Vinyl,1461.0,
11881,Be As You Are,'Country',Kenny Chesney,CDs & Vinyl,160816.0,
11892,Some Cities,"'World Music', 'Europe', 'British Isles', 'Britain'",Doves,CDs & Vinyl,218183.0,
11894,I am a Bird Now,"'Alternative Rock', 'Indie Rock'",Antony and the Johnsons,CDs & Vinyl,84798.0,
11895,"Great Destroyer, The","'Alternative Rock', 'Indie Rock'",Low,CDs & Vinyl,73140.0,
11896,I On U,"'Jazz', 'Jazz Fusion'",Neal Schon,CDs & Vinyl,137486.0,
11900,S O N O G R a M,'East Coast',One Be Lo,CDs & Vinyl,309533.0,
11904,Almost Here,"'Alternative Rock', 'Emo'",The Academy Is...,CDs & Vinyl,178542.0,
11906,Kidz Bop 7,,KIDZ BOP Kids,CDs & Vinyl,281855.0,
11910,Hotel,'Ambient',Moby,CDs & Vinyl,33619.0,
11912,Progressive Blues Experiment,"'Blues', 'Regional Blues', 'Texas Blues'",Johnny Winter,CDs & Vinyl,30433.0,
11913,Human After All,"'World Music', 'Europe', 'Continental Europe', 'France'",Daft Punk,CDs & Vinyl,37404.0,
11917,"O God, The Aftermath","'Alternative Rock', 'Post Hardcore'",Norma Jean,CDs & Vinyl,267867.0,
11916,Real Illusions: Reflections,"'Rock', 'Progressive', 'Progressive Metal'",Steve Vai,CDs & Vinyl,9940.0,
11919,Back To Me,"'Country', 'Americana'",Kathleen Edwards,CDs & Vinyl,38388.0,
11922,Frances The Mute,"'Alternative Rock', 'Emo'",The Mars Volta,CDs & Vinyl,16490.0,
11924,Now That's What I Call Music! 18,'Country',Various,CDs & Vinyl,59350.0,
11918,Celtic Woman,"'World Music', 'Europe', 'British Isles', 'Ireland'",Celtic Woman,CDs & Vinyl,15541.0,
11927,Essential O'Jays,"'Soul', 'Philly Soul'",O'Jays,CDs & Vinyl,230365.0,
11928,Mafia,"'Metal', 'Pop Metal'",Black Label Society,CDs & Vinyl,183877.0,
11929,Transistor Radio,"'Alternative Rock', 'Indie Rock'",M. Ward,CDs & Vinyl,172784.0,
11932,Diamond Girl,"'Pop', 'Oldies'",Seals & Crofts,CDs & Vinyl,122997.0,
11933,Morrissey - Who Put the M in Manchester,"'World Music', 'Europe', 'British Isles', 'Britain'",Morrissey,Movies & TV,64343.0,
11935,Angel of Retribution,"'Metal', 'British Metal'",Judas Priest,CDs & Vinyl,14386.0,
11937,Angel Milk,"'World Music', 'Europe', 'Continental Europe', 'France'",Telepopmusik,CDs & Vinyl,252985.0,
11938,Alligator,"'Alternative Rock', 'Indie Rock'",The National,CDs & Vinyl,12458.0,
11940,Echoes Of Decimation,"'Metal', 'Death Metal'",Origin,CDs & Vinyl,232672.0,
11943,Picaresque,"'Alternative Rock', 'Indie Rock'",The Decemberists,CDs & Vinyl,18021.0,
11944,Strong Tower,"'Alternative Rock', 'American Alternative'",Kutless,CDs & Vinyl,102304.0,
11948,We Are Pilots,"'Alternative Rock', 'Indie Rock'",Shiny Toy Guns,CDs & Vinyl,909489.0,
11950,Chapter V-Unbent Unbowed Unbroken,"'Metal', 'Pop Metal'",Hammerfall,CDs & Vinyl,64988.0,
11951,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',50 Cent,CDs & Vinyl,60916.0,
11952,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Indie Rock'",Bloc Party,CDs & Vinyl,102049.0,
11953,Black Halo,"'Rock', 'Progressive', 'Progressive Metal'",Kamelot,CDs & Vinyl,159224.0,
11954,Relentless,"'Metal', 'Death Metal'",Pentagram,CDs & Vinyl,46353.0,
11957,True &amp; Livin,,Zion I,CDs & Vinyl,501720.0,
11956,Strange And Beautiful,"'Folk', 'Contemporary Folk'",Aqualung,CDs & Vinyl,257408.0,
11958,Kerosene,'Country',Miranda Lambert,CDs & Vinyl,138198.0,
11960,Garcia,"'Rock', 'Country Rock'",Jerry Garcia,CDs & Vinyl,203067.0,
11962,Prince of Darkness,"'World Music', 'Europe', 'British Isles', 'Britain'",Ozzy Osbourne,CDs & Vinyl,9504.0,
11961,Language. Sex. Violence. Other?,"'Alternative Rock', 'British Alternative', 'Britpop'",Stereophonics,CDs & Vinyl,357718.0,
11963,The One,"'Latin Music', 'Latin Pop'",Frankie J.,CDs & Vinyl,69984.0,
11967,Put The 'O' Back In Country,'Country',Shooter Jennings,CDs & Vinyl,49834.0,
11968,Jethro Tull - Nothing Is Easy: Live at the Isle of Wight 1970,"'World Music', 'Europe', 'British Isles', 'Britain'",Jethro Tull,Movies & TV,45185.0,
11972,Sucking in the Seventies,'Classic Rock',The Rolling Stones,CDs & Vinyl,271926.0,
11974,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Slim Thug,CDs & Vinyl,210918.0,
11976,Lifehouse,"'Alternative Rock', 'American Alternative'",Lifehouse,CDs & Vinyl,32343.0,
11982,Planets,"'Alternative Rock', 'American Alternative'",Adema,CDs & Vinyl,86140.0,
11984,Candy Shop / Disco Inferno,'East Coast',50 Cent,CDs & Vinyl,908212.0,
11990,First Lady,,Faith Evans,CDs & Vinyl,134480.0,
11986,The Bravery,"'Alternative Rock', 'Indie Rock'",The Bravery,CDs & Vinyl,121866.0,
11993,Best Little Secrets Are Kept,"'Alternative Rock', 'Garage Punk'",Louis XIV,CDs & Vinyl,185521.0,
11992,Lost and Found,'Soul',Will Smith,CDs & Vinyl,21858.0,
11995,Subterranea,"'Rock', 'Progressive', 'Progressive Rock'",IQ,CDs & Vinyl,291809.0,
11998,Live From Las Vegas,"'Pop', 'Oldies', 'Traditional Pop'",Frank Sinatra,CDs & Vinyl,190721.0,
11999,Everglow,"'Alternative Rock', 'Emo'",Mae,CDs & Vinyl,51480.0,
12000,Waiting for the Sirens Call,"'Alternative Rock', 'New Wave'",New Order,CDs & Vinyl,2695395.0,
12002,Alien,"'Alternative Rock', 'Punk'",Strapping Young Lad,CDs & Vinyl,146677.0,
12003,Harnessing Ruin,"'Metal', 'Death Metal'",Immolation,CDs & Vinyl,661450.0,
12010,True Parallels,"'Metal', 'Alternative Metal'",Trust Company,CDs & Vinyl,159448.0,
12011,Monkey Barz,'East Coast',Sean Price,CDs & Vinyl,170384.0,
12012,Deadwing,"'Rock', 'Progressive', 'Progressive Rock'",Porcupine Tree,CDs & Vinyl,663571.0,
12013,Livin' the Luxury Brown,"'Pop', 'Dance Pop'",Mint Condition,CDs & Vinyl,128787.0,
12016,Elevator,"'Alternative Rock', 'Indie Rock'",Hot Hot Heat,CDs & Vinyl,270948.0,
12014,Version 7.0: Street Scriptures,'East Coast',Guru,CDs & Vinyl,2708405.0,
12015,Cruel World,"'Metal', 'Alternative Metal'",Bloodsimple,CDs & Vinyl,107326.0,
12017,The Equatorial Stars,'Ambient',Robert Fripp,CDs & Vinyl,105269.0,
12018,Liquid Monster,'Metal',Brainstorm,CDs & Vinyl,54216.0,
12020,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Soul',112,CDs & Vinyl,698475.0,
12022,Before the Robots,"'Alternative Rock', 'American Alternative'",Better Than Ezra,CDs & Vinyl,94518.0,
12023,Fair &amp; Square,"'Folk', 'Contemporary Folk'",John Prine,CDs & Vinyl,10515.0,
12027,Odyssey,'Electronica',Fischerspooner,CDs & Vinyl,273593.0,
12026,A.W.O.L.,'East Coast',AZ,CDs & Vinyl,67039.0,
12030,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Master P,CDs & Vinyl,370647.0,
12037,With Teeth,"'Alternative Rock', 'Industrial', 'Alt Industrial'",Nine Inch Nails,CDs & Vinyl,410228.0,
12039,Matter + Form,"'Alternative Rock', 'Industrial', 'Alt Industrial'",VNV Nation,CDs & Vinyl,206902.0,
12042,In The Arms Of God,"'Metal', 'Alternative Metal'",Corrosion Of Conformity,CDs & Vinyl,204317.0,
12043,Oceans Apart,"'Alternative Rock', 'Indie Rock'",The Go-Betweens,CDs & Vinyl,230756.0,
12046,Big Bang Theory,'Classic Rock',Styx,CDs & Vinyl,172218.0,
12050,Wikked Lil Grrrls,'Electronica',Esthero,CDs & Vinyl,225814.0,
12048,Theory of a Deadman Gasoline,"'Alternative Rock', 'American Alternative'",Theory of a Deadman,CDs & Vinyl,35092.0,
12049,Disturbing Tha Peace Presents Bobby Valentino,"'Pop', 'Vocal Pop'",Bobby V,CDs & Vinyl,140921.0,
12047,Live at Stubb's,'Folk',Matisyahu,CDs & Vinyl,748544.0,
12055,Open Season,"'World Music', 'Europe', 'British Isles', 'Britain'",British Sea Power,CDs & Vinyl,610594.0,
12057,Leaders Of The Free World,"'World Music', 'Europe', 'British Isles', 'Britain'",Elbow,CDs & Vinyl,100547.0,
12061,Clients,"'Alternative Rock', 'Hardcore'",The Red Chord,CDs & Vinyl,321532.0,
12062,The Further Adventures of Lord Quas,'Pop Rap',Quasimoto,CDs & Vinyl,127307.0,
12063,Brian Wilson presents Smile,"'Alternative Rock', 'Chamber Pop'",Natalie Imbruglia,Movies & TV,119254.0,
12068,Between The Heart And The Synapse,'Alternative Rock',The Receiving End of Sirens,CDs & Vinyl,266714.0,
12065,State Of Mind,'Jazz',Raul Midon,CDs & Vinyl,100691.0,
12069,Honkytonk University,'Country',Toby Keith,CDs & Vinyl,125227.0,
12071,Juturna,"'Alternative Rock', 'Emo'",Circa Survive,CDs & Vinyl,50995.0,
12075,A Change is Gonna Come,"'Pop', 'Adult Contemporary'",Leela James,CDs & Vinyl,23636.0,
12074,"Live From Austin, TX","'World Music', 'Europe', 'British Isles', 'Britain'",Richard Thompson,CDs & Vinyl,190852.0,
12076,Here Come the Tears,"'World Music', 'Europe', 'British Isles', 'Britain'",The Tears,CDs & Vinyl,278663.0,
12078,Antidote,,Morcheeba,CDs & Vinyl,422032.0,
12081,American Idol Season 4 - The Showstoppers,"'Pop', 'Adult Contemporary'",American Idol,CDs & Vinyl,160090.0,
12080,Kingdom of Heaven Soundtrack,"'Soundtracks', 'Movie Scores'",Harry Gregson-Williams,CDs & Vinyl,108362.0,
12083,The Definitive Collection,'Christian',Statler Brothers,CDs & Vinyl,19658.0,
12085,"The Heart of tha Streetz, Vol. 1",'Pop Rap',BG,CDs & Vinyl,220133.0,
12089,Cameo Parkway 1957-1967,'Soul',Various Artists,CDs & Vinyl,192681.0,
12090,Demon Days,"'Pop', 'Adult Alternative'",Gorillaz,CDs & Vinyl,1239.0,
12094,Of Love and Lunacy,"'Alternative Rock', 'Hardcore'",Still Remains,CDs & Vinyl,354321.0,
12095,Annihilation Of The Wicked,"'Metal', 'Death Metal'",Nile,CDs & Vinyl,121135.0,
12096,Star Wars Episode III: Revenge of the Sith Soundtrack,"'Soundtracks', 'Movie Scores'",John Williams,CDs & Vinyl,6543.0,
12097,Make Believe Jewel,'Alternative Rock',Weezer,CDs & Vinyl,42892.0,
12101,Face the Truth,"'Alternative Rock', 'Indie Rock'",Stephen Malkmus & The Jicks,CDs & Vinyl,201252.0,
12102,The Very Best of Canned Heat,"'Blues', 'Electric Blues'",Canned Heat,CDs & Vinyl,3041.0,
12104,The Definitive Collection,"'Rock', 'Rockabilly'",Jerry Lee Lewis,CDs & Vinyl,27862.0,
12107,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Proto Punk'",Iggy Pop,CDs & Vinyl,5649.0,
12109,The Archaic Abattoir,"'Alternative Rock', 'Hardcore'",Aborted,CDs & Vinyl,447099.0,
12112,Dirty Rotten Scoundrels 2005 Original Broadway Cast,'Musicals',John Lithgow,CDs & Vinyl,139310.0,
12120,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Punk'",Transplants,CDs & Vinyl,460107.0,
12123,Greatest Hits,"'World Music', 'Europe', 'British Isles', 'Britain'",Culture Club,CDs & Vinyl,2026.0,
12127,Greatest Hits by Pat Benatar,'Classic Rock',Pat Benatar,CDs & Vinyl,1633.0,
12125,Blame The Vain,"'Country', 'Classic Country', 'Bakersfield Sound'",Dwight Yoakam,CDs & Vinyl,59868.0,
12126,Suit Yourself,"'Country', 'Americana'",Shelby Lynne,CDs & Vinyl,113829.0,
12128,Darkest Red,"'Metal', 'Death Metal'",The Agony Scene,CDs & Vinyl,70512.0,
12129,Enigmatic: Calling,"'Rock', 'Progressive', 'Progressive Metal'",Pagan's Mind,CDs & Vinyl,235986.0,
12130,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Pop Metal'",Insane Clown Posse,CDs & Vinyl,93566.0,
12131,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,,Keyshia Cole,CDs & Vinyl,53888.0,
12135,Dreaming Wide Awake,"'Jazz', 'Vocal Jazz'",Lizz Wright,CDs & Vinyl,82062.0,
12137,Natalie,,Natalie,CDs & Vinyl,294058.0,
12133,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Alternative Metal'",Limp Bizkit,CDs & Vinyl,96567.0,
12132,"Rebel, Sweetheart","'Pop', 'Adult Alternative'",The Wallflowers,CDs & Vinyl,141955.0,
12134,Monkey Business,"'Pop', 'Dance Pop'",The Black Eyed Peas,CDs & Vinyl,15673.0,
12139,Karma and Effect,"'Alternative Rock', 'American Alternative'",Seether,CDs & Vinyl,19017.0,
12142,The Offspring - Greatest Hits,"'Alternative Rock', 'Punk'",The Offspring,CDs & Vinyl,103546.0,
12140,Fijacion Oral Vol. 1,"'World Music', 'Colombia'",Shakira,CDs & Vinyl,151293.0,
12136,Motown Remixed,'Motown',Various Artists,CDs & Vinyl,117291.0,
12138,Get Behind Me Satan,"'Alternative Rock', 'Punk'",The White Stripes,CDs & Vinyl,310100.0,
12144,All That I Am,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Santana,CDs & Vinyl,152315.0,
12143,Out of Exile,"'Alternative Rock', 'American Alternative'",Audioslave,CDs & Vinyl,3513.0,
12145,The Love Experience,'Soul',Raheem DeVaughn,CDs & Vinyl,105032.0,
12150,Octavarium,"'Rock', 'Progressive', 'Progressive Metal'",Dream Theater,CDs & Vinyl,48615.0,
12149,The Light in the Piazza 2005 Original Broadway Cast,'Musicals',Craig Lucas,CDs & Vinyl,79118.0,
12148,Don't Cha,"'Pop', 'Dance Pop'",Pussycat Dolls,CDs & Vinyl,466785.0,
12152,Rock Swings,'Traditional Vocal Pop',Paul Anka,CDs & Vinyl,77747.0,
12151,The Best: Loggins &amp; Messina Sittin' In Again,"'Pop', 'Oldies'",Loggins & Messina,CDs & Vinyl,13659.0,
12154,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Soul',Memphis Bleek,CDs & Vinyl,264569.0,
12153,War of the Worlds,"'Soundtracks', 'Movie Scores'",John Williams,CDs & Vinyl,85979.0,
12156,Make Believe Dig,'Alternative Rock',Weezer,CDs & Vinyl,478029.0,
12155,Based On A True Story,"'Alternative Rock', 'Emo'",The Starting Line,CDs & Vinyl,295542.0,
12158,Hurricane,,Eric Benet,CDs & Vinyl,41322.0,
12157,Bang Bang Rock &amp; Roll,"'World Music', 'Europe', 'British Isles', 'Britain'",Art Brut,CDs & Vinyl,881818.0,
12159,Weird Tales of the Ramones,"'Alternative Rock', 'American Punk'",Ramones,CDs & Vinyl,246424.0,
12160,Chitlin Circuit,'Experimental Rap',Little Brother,CDs & Vinyl,215392.0,
12161,Usa United State of Atlanta,,Ying Yang Twins,CDs & Vinyl,200549.0,
12162,Out of State Plates,"'Alternative Rock', 'Indie Rock'",Fountains Of Wayne,CDs & Vinyl,2573840.0,
12163,The Cookbook,'Experimental Rap',Missy Elliott,CDs & Vinyl,98525.0,
12164,Daniel Powter,"'World Music', 'North America'",Daniel Powter,CDs & Vinyl,139504.0,
12166,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Industrial', 'Alt Industrial'",Static-X,CDs & Vinyl,547332.0,
12167,"Stand Still, Look Pretty","'Country', 'Americana'",The Wreckers,CDs & Vinyl,37989.0,
